scrape_time,brand,page,position_on_page,asin,name,model,storage,color,price_raw,price_numeric,currency,rating,review_count,is_prime,badges,url,website
2025-10-20T11:06:47.117216,Samsung phone,6,48,B088W6148Z,"Megadream Android Gamepad Controller, Wireless Key Mapping Gamepad Joystick Perfect for Call of Duty & PUBG Mobile & More, Compatible for Samsung Galaxy HTC LG Other Phone, Not for iOS",HTC,N/A,N/A,"1,25000",1.25,EGP,,Only 2 left in stock - order soon.,False,None,N/A,Amazon
2025-10-20T11:06:47.317753,Samsung phone,6,49,B0FNBS3642,Dl3 Mobilak,N/A,N/A,N/A,17500,17500.0,EGP,,Dl3 Mobilak,False,None,N/A,Amazon
2025-10-20T11:06:47.520111,Samsung phone,6,50,B0DYPDN9H2,Dl3 Mobilak,N/A,N/A,N/A,17500,17500.0,EGP,,Dl3 Mobilak,False,None,N/A,Amazon
2025-10-20T11:06:49.969072,Samsung phone,7,1,B0D8T5WYPH,SAMSUNG,N/A,N/A,N/A,"75,75000",75.75,EGP,,SAMSUNG,False,None,N/A,Amazon
2025-10-20T11:06:50.154818,Samsung phone,7,2,B0CP67N7NZ,Samsung,N/A,N/A,N/A,"10,79900",10.799,EGP,,Samsung,False,None,N/A,Amazon
2025-10-20T11:06:50.332174,Samsung phone,7,3,B0FKD1LSMM,C.F.S,N/A,N/A,N/A,14000,14000.0,EGP,N/A,C.F.S,False,None,N/A,Amazon
2025-10-20T11:06:50.512487,Samsung phone,7,4,B0DPT6BJ76,Compatible with Samsung Galaxy A16 Flip Wallet Leather Case Cover (Black),A16,N/A,black,12000,12000.0,EGP,,N/A,False,None,N/A,Amazon
2025-10-20T11:06:50.703521,Samsung phone,7,5,B0F3CRLJPD,Phone Case Cover UNBLACK Luxury PU Leather Flip Cover 023 Card Slot Holder Cover Compatible with Samsung Galaxy A56 (purple),A56,N/A,black,38000,38000.0,EGP,,N/A,False,None,N/A,Amazon
2025-10-20T11:06:50.887700,Samsung phone,7,6,B0F3C2HB64,Phone Case Cover UNBLACK Luxury PU Leather Design 013 Flip Cover Card Slot Holder Cover Compatible with Samsung Galaxy A26 (coffe),A26,N/A,black,38000,38000.0,EGP,,N/A,False,None,N/A,Amazon
2025-10-20T11:06:51.075014,Samsung phone,7,7,B0D6VWV85V,GRABIST,N/A,N/A,N/A,15000,15000.0,EGP,,GRABIST,False,None,N/A,Amazon
2025-10-20T11:06:51.259685,Samsung phone,7,8,B0F1Y5S3PD,GRABIST,N/A,N/A,N/A,18000,18000.0,EGP,,GRABIST,False,None,N/A,Amazon
2025-10-20T11:06:51.449631,Samsung phone,7,9,B0FKZHF2ZJ,"Designed for Magnetic Samsung Galaxy A26 Case,[Compatible with MagSafe] [Military Grade Drop Protection] Slim Translucent Matte Shockproof with Anti-Fingerprint Phone Case (Light purple)",A26,N/A,purple,25000,25000.0,EGP,,N/A,False,None,N/A,Amazon
2025-10-20T11:06:51.621916,Samsung phone,7,10,B0D94VBBQJ,Dl3 Mobilak,N/A,N/A,N/A,22000,22000.0,EGP,,Dl3 Mobilak,False,None,N/A,Amazon
2025-10-20T11:06:51.775254,Samsung phone,7,11,B09M15T24L,Case Zone CBB Silicone Printed mobile case compatible with Samsung A51,N/A,N/A,N/A,13200,13200.0,EGP,,N/A,False,None,N/A,Amazon
2025-10-20T11:06:51.941146,Samsung phone,7,12,B0DYPF8MSQ,Dl3 Mobilak,N/A,N/A,N/A,17500,17500.0,EGP,,Dl3 Mobilak,False,None,N/A,Amazon
2025-10-20T11:06:52.103949,Samsung phone,7,13,B0DR3B65WG,Design 312 Silicone Printed mobile case compatible with Samsung Galaxy A22 4G,A22,N/A,N/A,13200,13200.0,EGP,N/A,N/A,False,None,N/A,Amazon
2025-10-20T11:06:52.284800,Samsung phone,7,14,B09WGX6W8W,YBPowercable,N/A,N/A,N/A,19900,19900.0,EGP,,YBPowercable,False,None,N/A,Amazon
2025-10-20T11:06:52.460354,Samsung phone,7,15,B0DY5KJWW9,GRABIST,N/A,N/A,N/A,18000,18000.0,EGP,,GRABIST,False,None,N/A,Amazon
2025-10-20T11:06:52.615212,Samsung phone,7,16,B0FHWK2S93,phone case cover Magic Shield TPU + Silicone UNBLACK Shockproof Phone Case compatible with Samsung Galaxy A54 (Black),A54,N/A,black,13000,13000.0,EGP,,N/A,False,None,N/A,Amazon
2025-10-20T11:06:52.769897,Samsung phone,7,17,B0F8YRJT8X,Dl3 Mobilak,N/A,N/A,N/A,17500,17500.0,EGP,,Dl3 Mobilak,False,None,N/A,Amazon
2025-10-20T11:06:52.923575,Samsung phone,7,18,B0DVCX54XY,"Clear Silicone Case for Samsung Galaxy A36 5G with Shockproof Protective Corners, Thin Soft Transparent Protective Flexible TPU Transparent Mobile Phone Case Scratch-Resistant Case Cover",A36,N/A,N/A,11000,11000.0,EGP,,Only 4 left in stock - order soon.,False,None,N/A,Amazon
2025-10-20T11:06:53.084643,Samsung phone,7,19,B0FRWT5Z83,Dl3 Mobilak,N/A,N/A,N/A,17500,17500.0,EGP,,Dl3 Mobilak,False,None,N/A,Amazon
2025-10-20T11:06:53.261021,Samsung phone,7,20,B0F7ZG8J89,"Case Compatible with Samsung A55, Soft Silicone Protective Kickstand Holder Phone Case with Card Holder Foldable Base, Full Body Protection with Wrist Strap for Samsung A55",N/A,N/A,N/A,20000,20000.0,EGP,,Only 1 left in stock - order soon.,False,None,N/A,Amazon
2025-10-20T11:06:53.440090,Samsung phone,7,21,B094WD6Y61,MaiJin,N/A,N/A,N/A,13000,13000.0,EGP,,MaiJin,False,None,N/A,Amazon
